zipCode	state	Region	city
95412	California	West	Annapolis
62413	Illinois	Midwest	Annapolis
21401	Maryland	Northeast	Annapolis
21402	Maryland	Northeast	Annapolis
21403	Maryland	Northeast	Annapolis
21405	Maryland	Northeast	Annapolis
21409	Maryland	Northeast	Annapolis
63620	Missouri	Midwest	Annapolis
61234	Illinois	Midwest	Annawan
36201	Alabama	Southeast	Anniston
36205	Alabama	Southeast	Anniston
36206	Alabama	Southeast	Anniston
36207	Alabama	Southeast	Anniston
63820	Missouri	Midwest	Anniston
75550	Texas	Southwest	Annona
40402	Kentucky	Southeast	Annville
17003	Pennsylvania	Northeast	Annville
55303	Minnesota	Midwest	Anoka
68813	Nebraska	Midwest	Anselmo
68814	Nebraska	Midwest	Ansley
4911	Maine	Northeast	Anson
79501	Texas	Southwest	Anson
6401	Connecticut	Northeast	Ansonia
45303	Ohio	Midwest	Ansonia
28007	North Carolina	Southeast	Ansonville
25812	West Virginia	Southeast	Ansted
95843	California	West	Antelope
59211	Montana	West	Antelope
97001	Oregon	West	Antelope
51004	Iowa	Midwest	Anthon
32617	Florida	Southeast	Anthony
67003	Kansas	Midwest	Anthony
88021	New Mexico	Southwest	Anthony
79821	Texas	Southwest	Anthony
54409	Wisconsin	Midwest	Antigo
84712	Utah	West	Antimony
94509	California	West	Antioch
94531	California	West	Antioch
60002	Illinois	Midwest	Antioch
37013	Tennessee	Southeast	Antioch
58711	North Dakota	Midwest	Antler
74523	Oklahoma	Southwest	Antlers
71922	Arkansas	Southeast	Antoine
80801	Colorado	West	Anton
79313	Texas	Southwest	Anton
87711	New Mexico	Southwest	Anton Chico
81120	Colorado	West	Antonito
3440	New Hampshire	Northeast	Antrim
13608	New York	Northeast	Antwerp
45813	Ohio	Midwest	Antwerp
99558	Alaska	West	Anvik
92539	California	West	Anza
73006	Oklahoma	Southwest	Apache
85119	Arizona	Southwest	Apache Junction
85120	Arizona	Southwest	Apache Junction
32320	Florida	Southeast	Apalachicola
13732	New York	Northeast	Apalachin
27502	North Carolina	Southeast	Apex
27523	North Carolina	Southeast	Apex
27539	North Carolina	Southeast	Apex
37302	Tennessee	Southeast	Apison
50604	Iowa	Midwest	Aplington
15613	Pennsylvania	Northeast	Apollo
33572	Florida	Southeast	Apollo Beach
32703	Florida	Southeast	Apopka
32712	Florida	Southeast	Apopka
24216	Virginia	Southeast	Appalachia
44606	Ohio	Midwest	Apple Creek
25502	West Virginia	Southeast	Apple Grove
61001	Illinois	Midwest	Apple River
75926	Texas	Southwest	Apple Springs
92307	California	West	Apple Valley
92308	California	West	Apple Valley
95703	California	West	Applegate
48401	Michigan	Midwest	Applegate
56208	Minnesota	Midwest	Appleton
14008	New York	Northeast	Appleton
98602	Washington	West	Appleton
54911	Wisconsin	Midwest	Appleton
54913	Wisconsin	Midwest	Appleton
54914	Wisconsin	Midwest	Appleton
54915	Wisconsin	Midwest	Appleton
64724	Missouri	Midwest	Appleton City
30802	Georgia	Southeast	Appling
24522	Virginia	Southeast	Appomattox
95003	California	West	Aptos
13020	New York	Northeast	Apulia Station
20608	Maryland	Northeast	Aquasco
11931	New York	Northeast	Aquebogue
76622	Texas	Southwest	Aquilla
35016	Alabama	Southeast	Arab
31712	Georgia	Southeast	Arabi
70032	Louisiana	Southeast	Arabi
30104	Georgia	Southeast	Aragon
87820	New Mexico	Southwest	Aragon
78335	Texas	Southwest	Aransas Pass
78336	Texas	Southwest	Aransas Pass
73620	Oklahoma	Southwest	Arapaho
80802	Colorado	West	Arapahoe
28510	North Carolina	Southeast	Arapahoe
68922	Nebraska	Midwest	Arapahoe
82510	Wyoming	West	Arapahoe
27007	North Carolina	Southeast	Ararat
24053	Virginia	Southeast	Ararat
63432	Missouri	Midwest	Arbela
81121	Colorado	West	Arboles
83212	Idaho	West	Arbon
24915	West Virginia	Southeast	Arbovale
95912	California	West	Arbuckle
63821	Missouri	Midwest	Arbyrd
14009	New York	Northeast	Arcade
91006	California	West	Arcadia
91007	California	West	Arcadia
34266	Florida	Southeast	Arcadia
34269	Florida	Southeast	Arcadia
51430	Iowa	Midwest	Arcadia
46030	Indiana	Midwest	Arcadia
66711	Kansas	Midwest	Arcadia
71001	Louisiana	Southeast	Arcadia
49613	Michigan	Midwest	Arcadia
63621	Missouri	Midwest	Arcadia
68815	Nebraska	Midwest	Arcadia
44804	Ohio	Midwest	Arcadia
73007	Oklahoma	Southwest	Arcadia
15712	Pennsylvania	Northeast	Arcadia
29320	South Carolina	Southeast	Arcadia
54612	Wisconsin	Midwest	Arcadia
45304	Ohio	Midwest	Arcanum
95521	California	West	Arcata
97102	Oregon	West	Arch Cape
18403	Pennsylvania	Northeast	Archbald
43502	Ohio	Midwest	Archbold
32618	Florida	Southeast	Archer
51231	Iowa	Midwest	Archer
68816	Nebraska	Midwest	Archer
76351	Texas	Southwest	Archer City
64725	Missouri	Midwest	Archie
83213	Idaho	West	Arco
56113	Minnesota	Midwest	Arco
61910	Illinois	Midwest	Arcola
46704	Indiana	Midwest	Arcola
65603	Missouri	Midwest	Arcola
38722	Mississippi	Southeast	Arcola
99722	Alaska	West	Arctic Village
15615	Pennsylvania	Northeast	Ardara
28704	North Carolina	Southeast	Arden
10910	New York	Northeast	Arden
98811	Washington	West	Ardenvoir
35739	Alabama	Southeast	Ardmore
73401	Oklahoma	Southwest	Ardmore
19003	Pennsylvania	Northeast	Ardmore
38449	Tennessee	Southeast	Ardmore
10502	New York	Northeast	Ardsley
50605	Iowa	Midwest	Aredale
53503	Wisconsin	Midwest	Arena
88022	New Mexico	Southwest	Arenas Valley
62611	Illinois	Midwest	Arenzville
62501	Illinois	Midwest	Argenta
41121	Kentucky	Southeast	Argillite
67004	Kansas	Midwest	Argonia
54511	Wisconsin	Midwest	Argonne
46501	Indiana	Midwest	Argos
58005	North Dakota	Midwest	Argusville
31623	Georgia	Southeast	Argyle
52619	Iowa	Midwest	Argyle
56713	Minnesota	Midwest	Argyle
65001	Missouri	Midwest	Argyle
12809	New York	Northeast	Argyle
76226	Texas	Southwest	Argyle
53504	Wisconsin	Midwest	Argyle
98603	Washington	West	Ariel
83214	Idaho	West	Arimo
51520	Iowa	Midwest	Arion
34679	Florida	Southeast	Aripeka
17920	Pennsylvania	Northeast	Aristes
36311	Alabama	Southeast	Ariton
85601	Arizona	Southwest	Arivaca
85123	Arizona	Southwest	Arizona City
40902	Kentucky	Southeast	Arjay
71923	Arkansas	Southeast	Arkadelphia
71998	Arkansas	Southeast	Arkadelphia
71999	Arkansas	Southeast	Arkadelphia
71630	Arkansas	Southeast	Arkansas City
67005	Kansas	Midwest	Arkansas City
54721	Wisconsin	Midwest	Arkansaw
54613	Wisconsin	Midwest	Arkdale
74901	Oklahoma	Southwest	Arkoma
14807	New York	Northeast	Arkport
12406	New York	Northeast	Arkville
59821	Montana	West	Arlee
35541	Alabama	Southeast	Arley
36722	Alabama	Southeast	Arlington
85322	Arizona	Southwest	Arlington
81021	Colorado	West	Arlington
39813	Georgia	Southeast	Arlington
50606	Iowa	Midwest	Arlington
61312	Illinois	Midwest	Arlington
46104	Indiana	Midwest	Arlington
42021	Kentucky	Southeast	Arlington
2474	Massachusetts	Northeast	Arlington
2476	Massachusetts	Northeast	Arlington
55307	Minnesota	Midwest	Arlington
68002	Nebraska	Midwest	Arlington
45814	Ohio	Midwest	Arlington
97812	Oregon	West	Arlington
57212	South Dakota	Midwest	Arlington
38002	Tennessee	Southeast	Arlington
76001	Texas	Southwest	Arlington
76002	Texas	Southwest	Arlington
76006	Texas	Southwest	Arlington
76010	Texas	Southwest	Arlington
76011	Texas	Southwest	Arlington
76012	Texas	Southwest	Arlington
76013	Texas	Southwest	Arlington
76014	Texas	Southwest	Arlington
76015	Texas	Southwest	Arlington
76016	Texas	Southwest	Arlington
76017	Texas	Southwest	Arlington
76018	Texas	Southwest	Arlington
22201	Virginia	Southeast	Arlington
22202	Virginia	Southeast	Arlington
22203	Virginia	Southeast	Arlington
22204	Virginia	Southeast	Arlington
22205	Virginia	Southeast	Arlington
22206	Virginia	Southeast	Arlington
22207	Virginia	Southeast	Arlington
22209	Virginia	Southeast	Arlington
22213	Virginia	Southeast	Arlington
22214	Virginia	Southeast	Arlington
5250	Vermont	Northeast	Arlington
98223	Washington	West	Arlington
53911	Wisconsin	Midwest	Arlington
60004	Illinois	Midwest	Arlington Heights
60005	Illinois	Midwest	Arlington Heights
66712	Kansas	Midwest	Arma
48005	Michigan	Midwest	Armada
15920	Pennsylvania	Northeast	Armagh
15616	Pennsylvania	Northeast	Armbrust
61721	Illinois	Midwest	Armington
82630	Wyoming	West	Arminto
93202	California	West	Armona
10504	New York	Northeast	Armonk
57313	South Dakota	Midwest	Armour
50514	Iowa	Midwest	Armstrong
61812	Illinois	Midwest	Armstrong
65230	Missouri	Midwest	Armstrong
78338	Texas	Southwest	Armstrong
54103	Wisconsin	Midwest	Armstrong Creek
30105	Georgia	Southeast	Armuchee
70512	Louisiana	Southeast	Arnaudville
58835	North Dakota	Midwest	Arnegard
73832	Oklahoma	Southwest	Arnett
25007	West Virginia	Southeast	Arnett
95223	California	West	Arnold
21012	Maryland	Northeast	Arnold
49819	Michigan	Midwest	Arnold
63010	Missouri	Midwest	Arnold
69120	Nebraska	Midwest	Arnold
51331	Iowa	Midwest	Arnolds Park
25234	West Virginia	Southeast	Arnoldsburg
30619	Georgia	Southeast	Arnoldsville
16911	Pennsylvania	Northeast	Arnot
22709	Virginia	Southeast	Aroda
60910	Illinois	Midwest	Aroma Park
95004	California	West	Aromas
15617	Pennsylvania	Northeast	Arona
75750	Texas	Southwest	Arp
54410	Wisconsin	Midwest	Arpin
87930	New Mexico	Southwest	Arrey
80804	Colorado	West	Arriba
37014	Tennessee	Southeast	Arrington
22922	Virginia	Southeast	Arrington
65320	Missouri	Midwest	Arrow Rock
61722	Illinois	Midwest	Arrowsmith
93420	California	West	Arroyo Grande
87513	New Mexico	Southwest	Arroyo Hondo
87514	New Mexico	Southwest	Arroyo Seco
76820	Texas	Southwest	Art
17211	Pennsylvania	Northeast	Artemas
40903	Kentucky	Southeast	Artemus
90701	California	West	Artesia
39736	Mississippi	Southeast	Artesia
88210	New Mexico	Southwest	Artesia
78001	Texas	Southwest	Artesia Wells
57314	South Dakota	Midwest	Artesian
51431	Iowa	Midwest	Arthur
61911	Illinois	Midwest	Arthur
58006	North Dakota	Midwest	Arthur
69121	Nebraska	Midwest	Arthur
75411	Texas	Southwest	Arthur City
26520	West Virginia	Southeast	Arthurdale
25008	West Virginia	Southeast	Artie
80002	Colorado	West	Arvada
80003	Colorado	West	Arvada
80004	Colorado	West	Arvada
80005	Colorado	West	Arvada
80007	Colorado	West	Arvada
82831	Wyoming	West	Arvada
11692	New York	Northeast	Arverne
58214	North Dakota	Midwest	Arvilla
93203	California	West	Arvin
23004	Virginia	Southeast	Arvonia
41712	Kentucky	Southeast	Ary
64832	Missouri	Midwest	Asbury
8802	New Jersey	Northeast	Asbury
24916	West Virginia	Southeast	Asbury
7712	New Jersey	Northeast	Asbury Park
28420	North Carolina	Southeast	Ash
72513	Arkansas	Southeast	Ash Flat
86320	Arizona	Southwest	Ash Fork
65604	Missouri	Midwest	Ash Grove
2804	Rhode Island	Northeast	Ashaway
31714	Georgia	Southeast	Ashburn
63433	Missouri	Midwest	Ashburn
20147	Virginia	Southeast	Ashburn
20148	Virginia	Southeast	Ashburn
1430	Massachusetts	Northeast	Ashburnham
1431	Massachusetts	Northeast	Ashby
56309	Minnesota	Midwest	Ashby
69333	Nebraska	Midwest	Ashby
41512	Kentucky	Southeast	Ashcamp
71822	Arkansas	Southeast	Ashdown
27203	North Carolina	Southeast	Asheboro
27205	North Carolina	Southeast	Asheboro
74826	Oklahoma	Southwest	Asher
78827	Texas	Southwest	Asherton
28801	North Carolina	Southeast	Asheville
28803	North Carolina	Southeast	Asheville
28804	North Carolina	Southeast	Asheville
28805	North Carolina	Southeast	Asheville
28806	North Carolina	Southeast	Asheville
1330	Massachusetts	Northeast	Ashfield
18212	Pennsylvania	Northeast	Ashfield
36312	Alabama	Southeast	Ashford
6278	Connecticut	Northeast	Ashford
98304	Washington	West	Ashford
25009	West Virginia	Southeast	Ashford
53003	Wisconsin	Midwest	Ashippun
60911	Illinois	Midwest	Ashkum
36251	Alabama	Southeast	Ashland
62612	Illinois	Midwest	Ashland
67831	Kansas	Midwest	Ashland
41101	Kentucky	Southeast	Ashland
41102	Kentucky	Southeast	Ashland
1721	Massachusetts	Northeast	Ashland
4732	Maine	Northeast	Ashland
65010	Missouri	Midwest	Ashland
38603	Mississippi	Southeast	Ashland
59003	Montana	West	Ashland
68003	Nebraska	Midwest	Ashland
3217	New Hampshire	Northeast	Ashland
12407	New York	Northeast	Ashland
44805	Ohio	Midwest	Ashland
97520	Oregon	West	Ashland
17921	Pennsylvania	Northeast	Ashland
23005	Virginia	Southeast	Ashland
54806	Wisconsin	Midwest	Ashland
37015	Tennessee	Southeast	Ashland City
62808	Illinois	Midwest	Ashley
46705	Indiana	Midwest	Ashley
48806	Michigan	Midwest	Ashley
58413	North Dakota	Midwest	Ashley
43003	Ohio	Midwest	Ashley
1222	Massachusetts	Northeast	Ashley Falls
61912	Illinois	Midwest	Ashmore
44004	Ohio	Midwest	Ashtabula
51232	Iowa	Midwest	Ashton
83420	Idaho	West	Ashton
61006	Illinois	Midwest	Ashton
20861	Maryland	Northeast	Ashton
68817	Nebraska	Midwest	Ashton
57424	South Dakota	Midwest	Ashton
25503	West Virginia	Southeast	Ashton
3441	New Hampshire	Northeast	Ashuelot
35953	Alabama	Southeast	Ashville
14710	New York	Northeast	Ashville
43103	Ohio	Midwest	Ashville
16613	Pennsylvania	Northeast	Ashville
97711	Oregon	West	Ashwood
55704	Minnesota	Midwest	Askov
99402	Washington	West	Asotin
81611	Colorado	West	Aspen
81612	Colorado	West	Aspen
79502	Texas	Southwest	Aspermont
17304	Pennsylvania	Northeast	Aspers
23302	Virginia	Southeast	Assawoman
2702	Massachusetts	Northeast	Assonet
62510	Illinois	Midwest	Assumption
34705	Florida	Southeast	Astatula
19014	Pennsylvania	Northeast	Aston
32102	Florida	Southeast	Astor
61501	Illinois	Midwest	Astoria
11102	New York	Northeast	Astoria
11103	New York	Northeast	Astoria
11105	New York	Northeast	Astoria
11106	New York	Northeast	Astoria
97103	Oregon	West	Astoria
57213	South Dakota	Midwest	Astoria
52720	Iowa	Midwest	Atalissa
93422	California	West	Atascadero
78002	Texas	Southwest	Atascosa
66002	Kansas	Midwest	Atchison
8004	New Jersey	Northeast	Atco
19310	Pennsylvania	Northeast	Atglen
54104	Wisconsin	Midwest	Athelstane
97813	Oregon	West	Athena
35611	Alabama	Southeast	Athens
35613	Alabama	Southeast	Athens
35614	Alabama	Southeast	Athens
30601	Georgia	Southeast	Athens
30602	Georgia	Southeast	Athens
30605	Georgia	Southeast	Athens
30606	Georgia	Southeast	Athens
30607	Georgia	Southeast	Athens
30609	Georgia	Southeast	Athens
62613	Illinois	Midwest	Athens
71003	Louisiana	Southeast	Athens
4912	Maine	Northeast	Athens
49011	Michigan	Midwest	Athens
12015	New York	Northeast	Athens
45701	Ohio	Midwest	Athens
18810	Pennsylvania	Northeast	Athens
37303	Tennessee	Southeast	Athens
75751	Texas	Southwest	Athens
75752	Texas	Southwest	Athens
54411	Wisconsin	Midwest	Athens
24712	West Virginia	Southeast	Athens
94027	California	West	Atherton
83801	Idaho	West	Athol
66932	Kansas	Midwest	Athol
1331	Massachusetts	Northeast	Athol
12810	New York	Northeast	Athol
99547	Alaska	West	Atka
72823	Arkansas	Southeast	Atkins
52206	Iowa	Midwest	Atkins
24311	Virginia	Southeast	Atkins
61235	Illinois	Midwest	Atkinson
28421	North Carolina	Southeast	Atkinson
68713	Nebraska	Midwest	Atkinson
3811	New Hampshire	Northeast	Atkinson
30319	Georgia	Southeast	Atlanta
30322	Georgia	Southeast	Atlanta
30329	Georgia	Southeast	Atlanta
30340	Georgia	Southeast	Atlanta
30341	Georgia	Southeast	Atlanta
30345	Georgia	Southeast	Atlanta
30346	Georgia	Southeast	Atlanta
30350	Georgia	Southeast	Atlanta
30360	Georgia	Southeast	Atlanta
30303	Georgia	Southeast	Atlanta
30305	Georgia	Southeast	Atlanta
30306	Georgia	Southeast	Atlanta
30307	Georgia	Southeast	Atlanta
30308	Georgia	Southeast	Atlanta
30309	Georgia	Southeast	Atlanta
30310	Georgia	Southeast	Atlanta
30311	Georgia	Southeast	Atlanta
30312	Georgia	Southeast	Atlanta
30313	Georgia	Southeast	Atlanta
30314	Georgia	Southeast	Atlanta
30315	Georgia	Southeast	Atlanta
30316	Georgia	Southeast	Atlanta
30317	Georgia	Southeast	Atlanta
30318	Georgia	Southeast	Atlanta
30324	Georgia	Southeast	Atlanta
30326	Georgia	Southeast	Atlanta
30327	Georgia	Southeast	Atlanta
30328	Georgia	Southeast	Atlanta
30331	Georgia	Southeast	Atlanta
30332	Georgia	Southeast	Atlanta
30334	Georgia	Southeast	Atlanta
30336	Georgia	Southeast	Atlanta
30337	Georgia	Southeast	Atlanta
30338	Georgia	Southeast	Atlanta
30339	Georgia	Southeast	Atlanta
30342	Georgia	Southeast	Atlanta
30344	Georgia	Southeast	Atlanta
30349	Georgia	Southeast	Atlanta
30354	Georgia	Southeast	Atlanta
30363	Georgia	Southeast	Atlanta
61723	Illinois	Midwest	Atlanta
46031	Indiana	Midwest	Atlanta
67008	Kansas	Midwest	Atlanta
71404	Louisiana	Southeast	Atlanta
49709	Michigan	Midwest	Atlanta
63530	Missouri	Midwest	Atlanta
68923	Nebraska	Midwest	Atlanta
14808	New York	Northeast	Atlanta
75551	Texas	Southwest	Atlanta
50022	Iowa	Midwest	Atlantic
28511	North Carolina	Southeast	Atlantic
16111	Pennsylvania	Northeast	Atlantic
23303	Virginia	Southeast	Atlantic
32233	Florida	Southeast	Atlantic Beach
28512	North Carolina	Southeast	Atlantic Beach
11509	New York	Northeast	Atlantic Beach
8401	New Jersey	Northeast	Atlantic City
49905	Michigan	Midwest	Atlantic Mine
48411	Michigan	Midwest	Atlas
15004	Pennsylvania	Northeast	Atlasburg
36502	Alabama	Southeast	Atmore
74525	Oklahoma	Southwest	Atoka
38004	Tennessee	Southeast	Atoka
83215	Idaho	West	Atomic City
99791	Alaska	West	Atqasuk
35954	Alabama	Southeast	Attalla
39815	Georgia	Southeast	Attapulgus
47918	Indiana	Midwest	Attica
67009	Kansas	Midwest	Attica
48412	Michigan	Midwest	Attica
14011	New York	Northeast	Attica
44807	Ohio	Midwest	Attica
2703	Massachusetts	Northeast	Attleboro
2763	Massachusetts	Northeast	Attleboro Falls
95301	California	West	Atwater
56209	Minnesota	Midwest	Atwater
44201	Ohio	Midwest	Atwater
80722	Colorado	West	Atwood
61913	Illinois	Midwest	Atwood
46502	Indiana	Midwest	Atwood
74827	Oklahoma	Southwest	Atwood
38220	Tennessee	Southeast	Atwood
48703	Michigan	Midwest	Au Gres
12912	New York	Northeast	Au Sable Forks
49806	Michigan	Midwest	Au Train
93602	California	West	Auberry
72311	Arkansas	Southeast	Aubrey
76227	Texas	Southwest	Aubrey
36830	Alabama	Southeast	Auburn
36832	Alabama	Southeast	Auburn
95602	California	West	Auburn
95603	California	West	Auburn
95604	California	West	Auburn
30011	Georgia	Southeast	Auburn
51433	Iowa	Midwest	Auburn
62615	Illinois	Midwest	Auburn
46706	Indiana	Midwest	Auburn
66402	Kansas	Midwest	Auburn
42206	Kentucky	Southeast	Auburn
1501	Massachusetts	Northeast	Auburn
4210	Maine	Northeast	Auburn
48611	Michigan	Midwest	Auburn
68305	Nebraska	Midwest	Auburn
3032	New Hampshire	Northeast	Auburn
13021	New York	Northeast	Auburn
13024	New York	Northeast	Auburn
17922	Pennsylvania	Northeast	Auburn
98001	Washington	West	Auburn
98002	Washington	West	Auburn
98092	Washington	West	Auburn
26325	West Virginia	Southeast	Auburn
83111	Wyoming	West	Auburn
48326	Michigan	Midwest	Auburn Hills
36849	Alabama	Southeast	Auburn University
33823	Florida	Southeast	Auburndale
2466	Massachusetts	Northeast	Auburndale
54412	Wisconsin	Midwest	Auburndale
37016	Tennessee	Southeast	Auburntown
50025	Iowa	Midwest	Audubon
56511	Minnesota	Midwest	Audubon
8106	New Jersey	Northeast	Audubon
72006	Arkansas	Southeast	Augusta
30901	Georgia	Southeast	Augusta
30903	Georgia	Southeast	Augusta
30904	Georgia	Southeast	Augusta
30905	Georgia	Southeast	Augusta
30906	Georgia	Southeast	Augusta
30907	Georgia	Southeast	Augusta
30909	Georgia	Southeast	Augusta
30912	Georgia	Southeast	Augusta
62311	Illinois	Midwest	Augusta
67010	Kansas	Midwest	Augusta
41002	Kentucky	Southeast	Augusta
4330	Maine	Northeast	Augusta
49012	Michigan	Midwest	Augusta
63332	Missouri	Midwest	Augusta
59410	Montana	West	Augusta
7822	New Jersey	Northeast	Augusta
44607	Ohio	Midwest	Augusta
54722	Wisconsin	Midwest	Augusta
26704	West Virginia	Southeast	Augusta
24411	Virginia	Southeast	Augusta Springs
27805	North Carolina	Southeast	Aulander
80610	Colorado	West	Ault
15713	Pennsylvania	Northeast	Aultman
97325	Oregon	West	Aumsville
51005	Iowa	Midwest	Aurelia
80011	Colorado	West	Aurora
80019	Colorado	West	Aurora
80045	Colorado	West	Aurora
80010	Colorado	West	Aurora
80012	Colorado	West	Aurora
80013	Colorado	West	Aurora
80014	Colorado	West	Aurora
80015	Colorado	West	Aurora
80016	Colorado	West	Aurora
80017	Colorado	West	Aurora
80018	Colorado	West	Aurora
50607	Iowa	Midwest	Aurora
60504	Illinois	Midwest	Aurora
60502	Illinois	Midwest	Aurora
60505	Illinois	Midwest	Aurora
60506	Illinois	Midwest	Aurora
60503	Illinois	Midwest	Aurora
47001	Indiana	Midwest	Aurora
67417	Kansas	Midwest	Aurora
4408	Maine	Northeast	Aurora
55705	Minnesota	Midwest	Aurora
65605	Missouri	Midwest	Aurora
27806	North Carolina	Southeast	Aurora
68818	Nebraska	Midwest	Aurora
13026	New York	Northeast	Aurora
44202	Ohio	Midwest	Aurora
97002	Oregon	West	Aurora
57002	South Dakota	Midwest	Aurora
84620	Utah	West	Aurora
26705	West Virginia	Southeast	Aurora
30106	Georgia	Southeast	Austell
30168	Georgia	Southeast	Austell
12017	New York	Northeast	Austerlitz
72007	Arkansas	Southeast	Austin
