Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
5-Sep-19	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
5-Sep-19	01-21-1011-14-12	COSMETICS	MASKS	2	100	35.29999924
5-Sep-19	01-21-1012-14-12	COSMETICS	MASKS	2	100	23.44000053
5-Sep-19	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
5-Sep-19	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
5-Sep-19	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
5-Sep-19	01-21-2006-14-12	COSMETICS	MASKS	2	158	54.34000015
5-Sep-19	01-21-2009-14-12	COSMETICS	MASKS	1	85	29.96999931
5-Sep-19	01-21-4001-14-12	COSMETICS	MASKS	1	55	16.39999962
5-Sep-19	01-21-4003-14-12	COSMETICS	MASKS	2	118	37.5
5-Sep-19	01-24-0203-00-12	FITNESS	LOWER BODY	2	90	32.41999817
5-Sep-19	01-27-0302-01-12	FITNESS	LOWER BODY	1	74	20.79999924
5-Sep-19	01-28-1301-03-12	FITNESS	MAT	1	16	7.170000076
5-Sep-19	01-29-0002-00-00	FITNESS	ACCESSORIES	1	2	0.25
5-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	4	80	31.76000023
5-Sep-19	01-31-0103-01-00	ACCESSORIES	RINGS	2	40	9
5-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	25	6.199999809
5-Sep-19	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.60000038
5-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
5-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	6	110	38.09999943
5-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	8	3.200000048
5-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	4	36	17.20000076
5-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	7	63	27.86000013
5-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
5-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	2	30	5.900000095
5-Sep-19	02-31-0401-00-00	GEAR	OUTERWEAR	4	144	31.79999924
5-Sep-19	02-32-0101-01-00	GEAR	OUTERWEAR	2	20	4.099999905
5-Sep-19	02-32-0401-00-00	GEAR	OUTERWEAR	3	195	48.60000229
5-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	2	38	9
5-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	15	2.950000048
5-Sep-19	02-61-1301-01-00	FITNESS	CYCLING	1	399	119
5-Sep-19	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
5-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	4	260	48
5-Sep-19	02-71-1402-01-12	ACCESSORIES	IMPULSE	2	150	37.90000153
5-Sep-19	02-71-1403-01-12	ACCESSORIES	IMPULSE	2	218	66.30000305
5-Sep-19	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	22	5.599999905
5-Sep-19	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
5-Sep-19	02-73-0002-01-00	ACCESSORIES	BELTS	2	72	22
5-Sep-19	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
5-Sep-19	02-74-0403-01-00	ACCESSORIES	IMPULSE	1	60	14.60000038
5-Sep-19	02-74-0405-01	ACCESSORIES	IMPULSE	2	38	8.699999809
5-Sep-19	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	29.98999977	12
5-Sep-19	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
5-Sep-19	03-22-0001-01-12	FITNESS	APPAREL	2	69	61.27999878
5-Sep-19	03-22-0003-01-00	FITNESS	APPAREL	1	99	32
5-Sep-19	03-22-0101-01-00	FITNESS	APPAREL	2	198	60
5-Sep-19	03-22-0110-11-00	DISC	DISC	4	375	192
5-Sep-19	03-24-0302-01-00	FITNESS	LOWER BODY	1	25	10.5
5-Sep-19	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
5-Sep-19	03-31-0102-01-00	ACCESSORIES	RINGS	1	18	4
5-Sep-19	03-32-0402-00-00	GEAR	OUTERWEAR	2	118	26.47999954
5-Sep-19	03-33-1303-00-00	GEAR	OUTERWEAR	2	258	80.33999634
5-Sep-19	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
5-Sep-19	03-52-1301-01-00	ELECTRO	COMPLETE KIT	1	140	43.25999832
5-Sep-19	03-64-0401-01-00	FITNESS	CYCLING	1	550	225
5-Sep-19	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	25.97999954	6.400000095
5-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
5-Sep-19	03-74-0004-01-00	ACCESSORIES	IMPULSE	1	49	18
5-Sep-19	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	13	1.850000024
5-Sep-19	03-81-0002-00-00	ESSENTIALS	BODY CARE	3	36.98999977	18
5-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	1	9.989999771	4.400000095
5-Sep-19	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
5-Sep-19	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
5-Sep-19	08-28-0201-00-00	FITNESS	MAT	3	117.6899986	32.84999943
5-Sep-19	08-31-0201-00-00	ACCESSORIES	RINGS	2	34	13.5
5-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	2	12	4.739999771
5-Sep-19	08-31-0203-00-00	ACCESSORIES	RINGS	5	100	30
5-Sep-19	10-81-0001-00-00	ESSENTIALS	BODY CARE	4	116	50
5-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	1	26	8.880000114
5-Sep-19	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
5-Sep-19	22-82-1301-00-12	ESSENTIALS	BATH	1	45	17.29999924
5-Sep-19	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
5-Sep-19	37-84-0201-01-00	ESSENTIALS	GLOVES	2	37	36.75999832
5-Sep-19	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
5-Sep-19	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
5-Sep-19	38-53-1301-01-00	ELECTRO	POWER BOXES	1	25	5.010000229
5-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	13	1287	467.6100159
6-Sep-19	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
6-Sep-19	01-21-1004-14-12	COSMETICS	MASKS	2	59	40.59999847
6-Sep-19	01-21-1011-14-12	COSMETICS	MASKS	4	200	70.59999847
6-Sep-19	01-21-1013-14-12	COSMETICS	MASKS	2	158	39.88000107
6-Sep-19	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
6-Sep-19	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
6-Sep-19	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
6-Sep-19	01-27-0302-01-12	FITNESS	LOWER BODY	1	74	20.79999924
6-Sep-19	01-28-1301-03-12	FITNESS	MAT	2	32	14.34000015
6-Sep-19	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
6-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	2	40	15.88000011
6-Sep-19	01-31-0103-01-00	ACCESSORIES	RINGS	2	40	9
6-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	50	12.39999962
6-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	15	6.599999905
6-Sep-19	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.60000038
6-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	3	207	60.1799984
6-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	22	6.349999905
6-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	3	24	9.600000143
6-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	3	27	12.90000057
6-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9	3.980000019
6-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	3	42	8.25
6-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	2	30	5.900000095
6-Sep-19	02-32-0101-01-00	GEAR	OUTERWEAR	1	10	2.049999952
6-Sep-19	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
6-Sep-19	02-32-1101-01-00	GEAR	OUTERWEAR	2	20	13
6-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	1	19	4.5
6-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	12	2.99000001
6-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	15	2.950000048
6-Sep-19	02-54-0701-01-00	ELECTRO	ELECTRO ACCESSORIES	2	24	5.599999905
6-Sep-19	02-54-1401-01-00	ELECTRO	ELECTRO ACCESSORIES	1	20	4.650000095
6-Sep-19	02-61-1301-01-00	FITNESS	CYCLING	1	399	119
6-Sep-19	02-63-0403-01-00	FITNESS	CYCLING	2	990	344
6-Sep-19	02-63-1301-01-00	FITNESS	CYCLING	2	56	12.80000019
6-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
6-Sep-19	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	109	33.15000153
6-Sep-19	02-72-0101-01-00	ACCESSORIES	IMPULSE	2	44	11.19999981
6-Sep-19	02-74-0401-01-00	ACCESSORIES	IMPULSE	3	24	4.5
6-Sep-19	02-74-0403-01-00	ACCESSORIES	IMPULSE	1	60	14.60000038
6-Sep-19	02-74-1302-01-13	ACCESSORIES	IMPULSE	1	35	8.100000381
6-Sep-19	02-74-1402-01-00	ACCESSORIES	IMPULSE	2	70	24
6-Sep-19	03-22-0001-01-12	FITNESS	APPAREL	1	69	30.63999939
6-Sep-19	03-22-0002-01-12	FITNESS	LOWER BODY	1	48.99000168	30.63999939
6-Sep-19	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
6-Sep-19	03-22-0110-01-00	FITNESS	APPAREL	5	500	240
6-Sep-19	03-22-0110-11-00	DISC	DISC	3	263.5500031	144
6-Sep-19	03-32-0402-00-00	GEAR	OUTERWEAR	1	59	13.23999977
6-Sep-19	03-33-1303-00-00	GEAR	OUTERWEAR	2	258	80.33999634
6-Sep-19	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
6-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	3	75	14.25
6-Sep-19	03-74-0003-01-00	ACCESSORIES	IMPULSE	2	198	48
6-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	1	10	4.400000095
6-Sep-19	08-28-0201-00-00	FITNESS	MAT	5	197.6800003	54.74999905
6-Sep-19	08-31-0201-00-00	ACCESSORIES	RINGS	4	68	27
6-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	2	12	4.739999771
6-Sep-19	08-31-0203-00-00	ACCESSORIES	RINGS	3	40	18
6-Sep-19	08-34-0203-00-00	GEAR	OUTERWEAR	1	20	6.159999847
6-Sep-19	08-34-0205-00-00	GEAR	OUTERWEAR	1	58	16.57999992
6-Sep-19	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
6-Sep-19	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	12	6
6-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	5	130	44.40000057
6-Sep-19	17-24-0111-11-00	FITNESS	LOWER BODY	2	60	15.60000038
6-Sep-19	22-82-1301-00-12	ESSENTIALS	BATH	2	90	34.59999847
6-Sep-19	23-33-0201-00-00	GEAR	OUTERWEAR	2	32	13.5
6-Sep-19	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
6-Sep-19	23-82-0102-01-00	ESSENTIALS	BATH	4	84	29.71999931
6-Sep-19	23-82-1301-01-00	ESSENTIALS	BATH	3	32	14.64000034
6-Sep-19	33-81-1701-00-00	ESSENTIALS	BODY CARE	3	24	11.12399983
6-Sep-19	37-84-0201-01-00	ESSENTIALS	GLOVES	1	37	18.37999916
6-Sep-19	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
6-Sep-19	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
6-Sep-19	40-24-0001-01-00	FITNESS	LOWER BODY	2	50	17.94000053
6-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	6	594	215.8200073
6-Sep-19	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	2	99	74.83999634
6-Sep-19	40-54-0001-01-00	ELECTRO	COMPLETE KIT	1	79	23.96999931
6-Sep-19	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
6-Sep-19	43-85-0003-01-01	BEDDING	SHEETS	1	25	22.5
7-Sep-19	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
7-Sep-19	01-21-1010-15-12	COSMETICS	MASKS	1	50	14.89999962
7-Sep-19	01-21-1012-14-12	COSMETICS	MASKS	1	50	11.72000027
7-Sep-19	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
7-Sep-19	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
7-Sep-19	01-21-2006-14-12	COSMETICS	MASKS	1	79	27.17000008
7-Sep-19	01-21-3005-14-12	COSMETICS	MASKS	1	60	14.25
7-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	35.98999977	12.39999962
7-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	15	6.599999905
7-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	44	12.69999981
7-Sep-19	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	18	5.400000095
7-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	5	41.46000004	16.00000024
7-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	3	27	12.90000057
7-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	2	18	7.960000038
7-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	15.76000023	2.75
7-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	2	30	5.900000095
7-Sep-19	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
7-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	4	76	18
7-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	3	36	8.970000029
7-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	3	47.87000084	8.850000143
7-Sep-19	02-62-0401-01-12	FITNESS	CYCLING	1	109	37.84000015
7-Sep-19	02-63-0403-01-00	FITNESS	CYCLING	1	555.789978	172
7-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	4	260	48
7-Sep-19	02-71-1402-01-12	ACCESSORIES	IMPULSE	3	225	56.85000229
7-Sep-19	02-73-1302-01-00	ACCESSORIES	BELTS	1	5.260000229	1.399999976
7-Sep-19	02-73-1402-01-12	ACCESSORIES	BELTS	1	68.30000305	16.79999924
7-Sep-19	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	21.02000046	7
7-Sep-19	02-74-0404-01-00	ACCESSORIES	IMPULSE	1	9.460000038	2.950000048
7-Sep-19	02-74-0405-01-12	ACCESSORIES	IMPULSE	1	29	11.35000038
7-Sep-19	02-74-1302-01-13	ACCESSORIES	IMPULSE	1	38.88000107	4.050000191
7-Sep-19	02-74-1402-01-00	ACCESSORIES	IMPULSE	2	73.88000107	24
7-Sep-19	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
7-Sep-19	03-22-0001-01-12	FITNESS	APPAREL	2	138	61.27999878
7-Sep-19	03-22-0003-01-00	FITNESS	APPAREL	2	198	64
7-Sep-19	03-22-0110-01-00	FITNESS	APPAREL	3	375	144
7-Sep-19	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
7-Sep-19	03-64-0401-01-00	FITNESS	CYCLING	1	550	225
7-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
7-Sep-19	03-81-0001-00-03	ESSENTIALS	BODY CARE	2	16	3.700000048
7-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	2	20	8.800000191
7-Sep-19	04-13-1101-03-00	GEAR	SOCKS	2	76.97999954	23.60000038
7-Sep-19	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
7-Sep-19	08-28-0201-00-00	FITNESS	MAT	7	278.0899963	76.64999866
7-Sep-19	08-31-0201-00-00	ACCESSORIES	RINGS	4	70.96999931	27
7-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	2	24	4.739999771
7-Sep-19	08-31-0203-00-00	ACCESSORIES	RINGS	5	88.98999977	30
7-Sep-19	08-34-0203-00-00	GEAR	OUTERWEAR	1	20	6.159999847
7-Sep-19	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
7-Sep-19	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
7-Sep-19	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	12.60999966	6
7-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
7-Sep-19	17-24-0109-11-00	FITNESS	LOWER BODY	1	15	5.760000229
7-Sep-19	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
7-Sep-19	23-33-0201-00-00	GEAR	OUTERWEAR	1	16	6.75
7-Sep-19	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
7-Sep-19	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
7-Sep-19	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
7-Sep-19	38-31-0001-00-12	AUTOMOTIVE	RINGS	4	180	65.27999878
7-Sep-19	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	3	297	112.2599945
7-Sep-19	40-24-0001-01-00	FITNESS	LOWER BODY	1	25	8.970000267
7-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	2	198	71.94000244
7-Sep-19	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8-Sep-19	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
8-Sep-19	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8-Sep-19	01-21-1014-14-12	COSMETICS	MASKS	1	50	14.5
8-Sep-19	01-21-3005-14-12	COSMETICS	MASKS	1	60	14.25
8-Sep-19	01-21-4002-14-12	COSMETICS	MASKS	1	57	19.93000031
8-Sep-19	01-27-0302-01-12	FITNESS	LOWER BODY	1	83.01000214	20.79999924
8-Sep-19	01-28-1301-03-12	FITNESS	MAT	4	69	28.68000031
8-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	2	40	15.88000011
8-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	8	120	52.79999924
8-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8-Sep-19	01-31-0108-01-00	AUTOMOTIVE	RINGS	2	44	10.5
8-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	44	12.69999981
8-Sep-19	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	18	5.400000095
8-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	3	23.98999977	9.600000143
8-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	2	18	8.600000381
8-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	2	18	7.960000038
8-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14.71000004	2.75
8-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	2	30	5.900000095
8-Sep-19	02-32-1101-01-00	GEAR	OUTERWEAR	1	10	6.5
8-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	2	38	9
8-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	4	48	11.96000004
8-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	2	25.5	5.900000095
8-Sep-19	02-54-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	10	2.299999952
8-Sep-19	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	3	195	36
8-Sep-19	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	75	18.95000076
8-Sep-19	02-71-1403-01-12	ACCESSORIES	IMPULSE	3	327	99.45000458
8-Sep-19	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	22	5.599999905
8-Sep-19	02-74-0401-01-00	ACCESSORIES	IMPULSE	3	24	4.5
8-Sep-19	02-74-0403-01-00	ACCESSORIES	IMPULSE	1	60	14.60000038
8-Sep-19	03-22-0001-01-12	FITNESS	APPAREL	2	138	61.27999878
8-Sep-19	03-22-0002-01-12	FITNESS	LOWER BODY	2	124	61.27999878
8-Sep-19	03-22-0003-01-00	FITNESS	APPAREL	2	198	64
8-Sep-19	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8-Sep-19	03-22-0110-01-00	FITNESS	APPAREL	1	125	48
8-Sep-19	03-31-0102-01-00	ACCESSORIES	RINGS	1	18	4
8-Sep-19	03-32-0402-00-00	GEAR	OUTERWEAR	1	65.13999939	13.23999977
8-Sep-19	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8-Sep-19	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8-Sep-19	03-81-0002-00-00	ESSENTIALS	BODY CARE	2	24	12
8-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	2	20	8.800000191
8-Sep-19	08-28-0201-00-00	FITNESS	MAT	8	269.5100021	87.59999847
8-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	5	48	11.84999943
8-Sep-19	08-31-0203-00-00	ACCESSORIES	RINGS	6	120	36
8-Sep-19	08-34-0203-00-00	GEAR	OUTERWEAR	1	20	6.159999847
8-Sep-19	08-34-0210-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8-Sep-19	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	12.98999977	6
8-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	2	53.31999969	17.76000023
8-Sep-19	17-24-0105-11-00	FITNESS	LOWER BODY	1	44.13000107	14.25
8-Sep-19	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8-Sep-19	17-24-0111-11-00	FITNESS	LOWER BODY	2	60	15.60000038
8-Sep-19	17-24-0112-01-00	FITNESS	LOWER BODY	1	19	4.050000191
8-Sep-19	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8-Sep-19	23-33-0201-00-00	GEAR	OUTERWEAR	3	48	20.25
8-Sep-19	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
8-Sep-19	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8-Sep-19	37-84-0201-01-00	ESSENTIALS	GLOVES	2	74	36.75999832
8-Sep-19	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8-Sep-19	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8-Sep-19	40-24-0001-01-00	FITNESS	LOWER BODY	1	25	8.970000267
8-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	7	693	251.7900085
8-Sep-19	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8-Sep-19	43-85-0003-01-01	BEDDING	SHEETS	2	50	45
9-Sep-19	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
9-Sep-19	01-21-1004-15-12	COSMETICS	MASKS	1	59	13.89999962
9-Sep-19	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
9-Sep-19	01-21-1010-15-12	COSMETICS	MASKS	1	50	14.89999962
9-Sep-19	01-21-1011-14-12	COSMETICS	MASKS	4	200	70.59999847
9-Sep-19	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
9-Sep-19	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
9-Sep-19	01-21-3003-14-12	COSMETICS	MASKS	1	65	24.57999992
9-Sep-19	01-25-0009-01-12	FITNESS	ELECTRO DEV	2	104	34.84000015
9-Sep-19	01-28-1301-03-12	FITNESS	MAT	4	67.44999886	28.68000031
9-Sep-19	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
9-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	2	42.95000076	15.88000011
9-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	50	12.39999962
9-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	4	60	26.39999962
9-Sep-19	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	25	6.800000191
9-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
9-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	22	6.349999905
9-Sep-19	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	18	5.400000095
9-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	16	6.400000095
9-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	1	9	4.300000191
9-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9	3.980000019
9-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	2	28	5.5
9-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	2	30	5.900000095
9-Sep-19	02-31-0401-00-00	GEAR	OUTERWEAR	3	108	23.84999943
9-Sep-19	02-32-0101-01-00	GEAR	OUTERWEAR	2	20	4.099999905
9-Sep-19	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
9-Sep-19	02-32-1101-01-00	GEAR	OUTERWEAR	1	10	6.5
9-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	1	19	4.5
9-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	12	2.99000001
9-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	15	2.950000048
9-Sep-19	02-40-0402-00-00	DISC	DISC	1	18	3.75
9-Sep-19	02-40-1301-00-00	SLEEPWEAR	INTIMATES	2	30	7.5
9-Sep-19	02-63-0402-01-12	FITNESS	CYCLING	1	85	24
9-Sep-19	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
9-Sep-19	02-63-1301-01-00	FITNESS	CYCLING	2	28	12.80000019
9-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
9-Sep-19	02-72-0101-01-00	ACCESSORIES	IMPULSE	2	44	11.19999981
9-Sep-19	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
9-Sep-19	02-73-0002-01-00	ACCESSORIES	BELTS	1	36	11
9-Sep-19	02-73-1302-01-00	ACCESSORIES	BELTS	2	8	2.799999952
9-Sep-19	02-74-0404-01-00	ACCESSORIES	IMPULSE	1	9	2.950000048
9-Sep-19	02-74-1302-01-13	ACCESSORIES	IMPULSE	2	0	16.20000076
9-Sep-19	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	0	12
9-Sep-19	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
9-Sep-19	03-22-0001-01-12	FITNESS	APPAREL	2	138	61.27999878
9-Sep-19	03-22-0002-01-12	FITNESS	LOWER BODY	3	161	91.91999817
