Order#	Order_date	Item_No	Dept_	Class_	Units_sold	Shipping_date	TRK#
53753	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/1/2019	1Z1A1V710392412351
53753	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710392412351
53754	9/1/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/1/2019	1Z1A1V71YW97302614
53754	9/1/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V71YW97302614
53755	9/1/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	9/1/2019	1Z1A1V710298667596
53755	9/1/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	9/1/2019	1Z1A1V710298667596
53757	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53756	9/1/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53756	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53759	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53760	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53761	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	1Z1A1V71YW93276302
53761	9/1/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	9/1/2019	1Z1A1V71YW93276302
53761	9/1/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	9/1/2019	1Z1A1V71YW93276302
53763	9/1/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/1/2019	1Z1A1V710399303180
53763	9/1/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710399303180
53763	9/1/2019	01-28-1301-03-12	FITNESS	MAT	1	9/1/2019	1Z1A1V710399303180
53762	9/1/2019	13-31-0101-04	ACCESSORIES	RINGS	1	9/1/2019	1Z1A1V71YW95959544
53762	9/1/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	9/1/2019	1Z1A1V71YW95959544
53762	9/1/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V71YW95959544
53762	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V71YW95959544
53765	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53764	9/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V71YW92436284
53758	9/1/2019	04-15-0105-01-00	GEAR	TOPS	2	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	2	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	21-13-0102	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	02-31-0103-01-00	ACCESSORIES	RINGS	2	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	03-22-0110-11-00	DISC	DISC	1	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	11-11-0015-13	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710390851596
53758	9/1/2019	21-13-0102	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710390851596
53766	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53767	9/1/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/1/2019	9.2749E+25
53769	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53768	9/1/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/1/2019	9.2749E+25
53768	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/1/2019	9.2749E+25
53770	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53771	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53772	9/1/2019	04-74-0001	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53772	9/1/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	9/1/2019	9.2749E+25
53772	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53773	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/1/2019	HJ283038435US
53774	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	2	9/1/2019	9.2749E+25
53775	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710390770745
53776	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53776	9/1/2019	03-22-0003-01-00	FITNESS	APPAREL	1	9/1/2019	9.2749E+25
53777	9/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V710293460335
53777	9/1/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	9/1/2019	1Z1A1V710293460335
53777	9/1/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	1Z1A1V710293460335
53777	9/1/2019	03-33-1302-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710293460335
53779	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53778	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710394777124
53780	9/1/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	9/1/2019	1Z1A1V710392050699
53780	9/1/2019	01-21-2003-15-12	COSMETICS	MASKS	1	9/1/2019	1Z1A1V710392050699
53781	9/1/2019	03-22-0004	DISC	DISC	1	9/1/2019	9.2749E+25
53782	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53783	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53784	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53785	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53786	9/1/2019	01-28-1301-03-12	FITNESS	MAT	1	9/1/2019	1Z1A1V710392505171
53786	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/1/2019	1Z1A1V710392505171
53787	9/1/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/1/2019	9.2749E+25
53788	9/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/1/2019	9.2749E+25
53788	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53790	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/1/2019	9.2749E+25
53790	9/1/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/1/2019	9.2749E+25
53789	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	9.2749E+25
53791	9/1/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V710393428404
53793	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53794	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53795	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53795	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53796	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53797	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710290521211
53797	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	1Z1A1V710290521211
53797	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710290521211
53797	9/1/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710290521211
53798	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53799	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	9.2749E+25
53799	9/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/1/2019	9.2749E+25
53800	9/1/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710394164385
53800	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710394164385
53792	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53801	9/1/2019	03-22-0004	DISC	DISC	1	9/1/2019	9.2749E+25
53802	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53803	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53805	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53806	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710291770790
53806	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710291770790
53806	9/1/2019	03-22-0004	DISC	DISC	1	9/1/2019	1Z1A1V710291770790
53807	9/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V710297719237
53807	9/1/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	1Z1A1V710297719237
53807	9/1/2019	08-34-0205-00-00	GEAR	OUTERWEAR	1	9/1/2019	1Z1A1V710297719237
53807	9/1/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V710297719237
53807	9/1/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	9/1/2019	1Z1A1V710297719237
53807	9/1/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	9/1/2019	1Z1A1V710297719237
53808	9/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/1/2019	1Z1A1V71YW96245223
53804	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53809	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53810	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53811	9/1/2019	11-11-0015-13	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53811	9/1/2019	11-11-0011-13	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53812	9/1/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	9/1/2019	1Z1A1V71YW92548430
53812	9/1/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V71YW92548430
53813	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710296489667
53813	9/1/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	9/1/2019	1Z1A1V710296489667
53815	9/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/1/2019	9.2749E+25
53815	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	9.2749E+25
53814	9/1/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	9/1/2019	1Z1A1V71YN95845450
53816	9/1/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/1/2019	1Z1A1V71YW92313228
53817	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710399960649
53817	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710399960649
53818	9/1/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	9.2749E+25
53819	9/1/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	9/1/2019	9.2749E+25
53820	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	1Z1A1V710394324452
53821	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53822	9/1/2019	01-24-0304-01-00	DISC	DISC	1	9/1/2019	1Z1A1V71YW93050840
53822	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	2	9/1/2019	1Z1A1V71YW93050840
53822	9/1/2019	17-24-0301-11-00	DISC	DISC	1	9/1/2019	1Z1A1V71YW93050840
53822	9/1/2019	02-40-0001	SLEEPWEAR	INTIMATES	1	9/1/2019	1Z1A1V71YW93050840
53822	9/1/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	9/1/2019	1Z1A1V71YW93050840
53823	9/1/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/1/2019	9.2749E+25
53824	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/1/2019	9.2749E+25
53826	9/1/2019	02-40-0001	SLEEPWEAR	INTIMATES	1	9/3/2019	9.2749E+25
53827	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710392785815
53827	9/1/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V710392785815
53827	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710392785815
53828	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53830	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53831	9/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/3/2019	1Z1A1V710292201278
53831	9/1/2019	20-87-0001-00	ESSENTIALS	BATH	1	9/3/2019	1Z1A1V710292201278
53831	9/1/2019	07-81-1601-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710292201278
53832	9/1/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	9/3/2019	1Z1A1V71YW96238320
53829	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53829	9/1/2019	02-31-0103-01-00	ACCESSORIES	RINGS	2	9/3/2019	9.2749E+25
53829	9/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	3	9/3/2019	9.2749E+25
53833	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53834	9/1/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	9/3/2019	9.2749E+25
53834	9/1/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	9/3/2019	9.2749E+25
53835	9/1/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710399020959
53835	9/1/2019	03-22-0101-01-00	FITNESS	APPAREL	1	9/3/2019	1Z1A1V710399020959
53836	9/1/2019	44-12-0001-06-10	GEAR	TOPS	1	9/3/2019	1Z1A1V71YW95066142
53836	9/1/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V71YW95066142
53836	9/1/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/3/2019	1Z1A1V71YW95066142
53836	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/3/2019	1Z1A1V71YW95066142
53837	9/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW90481774
53839	9/1/2019	01-21-2003-15-12	COSMETICS	MASKS	1	9/3/2019	1Z1A1V71YW91684955
53839	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YW91684955
53838	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53840	9/1/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW92132736
53840	9/1/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V71YW92132736
53841	9/1/2019	01-86-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53842	9/1/2019	07-81-0101-00	SEASONAL	SEASONAL	2	9/3/2019	1Z1A1V71YW98846062
53842	9/1/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW98846062
53843	9/1/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YN98303824
53843	9/1/2019	01-24-0101-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YN98303824
53845	9/1/2019	03-22-0004	DISC	DISC	1	9/3/2019	9.2749E+25
53845	9/1/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	9.2749E+25
53844	9/1/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	9/3/2019	1Z1A1V710393788936
53844	9/1/2019	13-31-0101-04	ACCESSORIES	RINGS	1	9/3/2019	1Z1A1V710393788936
53844	9/1/2019	20-87-0001-00	ESSENTIALS	BATH	1	9/3/2019	1Z1A1V710393788936
53844	9/1/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V710393788936
53844	9/1/2019	13-31-0101-02	ACCESSORIES	RINGS	1	9/3/2019	1Z1A1V710393788936
53844	9/1/2019	04-12-0002-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710393788936
53846	9/1/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW99554732
53846	9/1/2019	44-12-0001-06-10	GEAR	TOPS	1	9/3/2019	1Z1A1V71YW99554732
53846	9/1/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	4	9/3/2019	1Z1A1V71YW99554732
53846	9/1/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW99554732
53846	9/1/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YW99554732
53848	9/1/2019	17-24-0101-00	SEASONAL	SEASONAL	1	9/3/2019	CJ204305184US
53848	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/3/2019	CJ204305184US
53849	9/1/2019	04-31-0001-00	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53850	9/1/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V710292172854
53850	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/3/2019	1Z1A1V710292172854
53850	9/1/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/3/2019	1Z1A1V710292172854
53851	9/1/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	9/3/2019	9.2749E+25
53852	9/1/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V710395423094
53853	9/1/2019	02-62-0401-01-12	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710393371242
53854	9/1/2019	38-81-0001-00-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710399941679
53854	9/1/2019	01-28-1301-03-12	FITNESS	MAT	1	9/3/2019	1Z1A1V710399941679
53855	9/1/2019	03-25-0001-01-00	COSMETICS	MASKS	1	9/3/2019	1Z1A1V71YW90657629
53855	9/1/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW90657629
53856	9/1/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9/3/2019	1Z1A1V710390017612
53856	9/1/2019	01-28-1301-03-12	FITNESS	MAT	1	9/3/2019	1Z1A1V710390017612
53856	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/3/2019	1Z1A1V710390017612
53858	9/1/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW91851194
53857	9/1/2019	08-28-0201-00-00	FITNESS	MAT	1	9/3/2019	1Z1A1V710293025565
53859	9/1/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	9/3/2019	1Z1A1V711290180759
53859	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V711290180759
53859	9/1/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V711290180759
53860	9/1/2019	01-28-1301-03-12	FITNESS	MAT	1	9/3/2019	1Z1A1V710394668680
53860	9/1/2019	38-12-0001-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710394668680
53861	9/1/2019	01-21-1002-14-12	COSMETICS	MASKS	1	9/3/2019	1Z1A1V710393481463
53862	9/1/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YW98057629
53862	9/1/2019	01-32-0101-01	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V71YW98057629
53862	9/1/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	9/3/2019	1Z1A1V71YW98057629
53863	9/1/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	9/3/2019	9.2749E+25
53863	9/1/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	9/3/2019	9.2749E+25
53865	9/1/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/3/2019	9.2749E+25
53866	9/1/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V710399365042
53867	9/1/2019	04-31-0004-01	SEASONAL	SEASONAL	1	9/3/2019	9.2749E+25
53864	9/1/2019	01-21-1004-14-12	COSMETICS	MASKS	1	9/3/2019	1Z1A1V71YW92004704
53868	9/1/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	2	9/3/2019	9.2749E+25
53869	9/2/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YW99205609
53870	9/2/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	03-64-0001	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	04-12-0002-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	04-15-0104-01-00	GEAR	TOPS	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	04-74-0001	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	02-40-0001	SLEEPWEAR	INTIMATES	1	9/3/2019	1Z1A1V710393611394
53870	9/2/2019	38-12-0001-01	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710393611394
53871	9/2/2019	08-31-0203-00-00	ACCESSORIES	RINGS	1	9/3/2019	1Z1A1V71YW97912376
53871	9/2/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW97912376
53871	9/2/2019	01-27-0303-01-12	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V71YW97912376
53871	9/2/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V71YW97912376
53872	9/2/2019	03-25-0003-01-00	COSMETICS	MASKS	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	03-81-1701-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	03-25-0001-01-00	COSMETICS	MASKS	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	03-22-0001-01-12	FITNESS	APPAREL	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW97606331
53872	9/2/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V71YW97606331
53873	9/2/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	1	9/3/2019	1Z1A1V71YW97320283
53873	9/2/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V71YW97320283
53873	9/2/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	9/3/2019	1Z1A1V71YW97320283
53873	9/2/2019	02-73-0001-01-00	ACCESSORIES	BELTS	1	9/3/2019	1Z1A1V71YW97320283
53874	9/2/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	9/3/2019	CJ204304095US
53874	9/2/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/3/2019	CJ204304095US
53876	9/2/2019	08-31-0203-00-00	ACCESSORIES	RINGS	2	9/3/2019	9.2749E+25
53876	9/2/2019	04-13-1101-03-00	GEAR	SOCKS	1	9/3/2019	9.2749E+25
53875	9/2/2019	02-62-1401-01-00	FITNESS	CYCLING	1	9/3/2019	CJ204304396US
53875	9/2/2019	02-62-0401-01-12	FITNESS	CYCLING	1	9/3/2019	CJ204304396US
53877	9/2/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/3/2019	HJ283056677US
53877	9/2/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	9/3/2019	HJ283056677US
53877	9/2/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	HJ283056677US
53877	9/2/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	HJ283056677US
53878	9/2/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	9/3/2019	9.2749E+25
53879	9/2/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	9/3/2019	1Z1A1V711295707636
53879	9/2/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	9/3/2019	1Z1A1V711295707636
53879	9/2/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	9/3/2019	1Z1A1V711295707636
53879	9/2/2019	03-81-0003-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V711295707636
53880	9/2/2019	02-63-0403-01-00	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710398295656
53880	9/2/2019	02-62-0401-01-12	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710398295656
53880	9/2/2019	02-63-0402-01-12	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710398295656
53880	9/2/2019	02-62-1401-01-00	FITNESS	CYCLING	1	9/3/2019	1Z1A1V710398295656
53882	9/2/2019	40-24-0001-01-00	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V710399579017
53882	9/2/2019	03-81-0004-00	SEASONAL	SEASONAL	1	9/3/2019	1Z1A1V710399579017
53881	9/2/2019	01-21-1011-14-12	COSMETICS	MASKS	1	9/3/2019	9.2749E+25
53883	9/2/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	9/3/2019	1Z1A1V710396811583
53883	9/2/2019	03-22-0002-01-12	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V710396811583
53884	9/2/2019	08-28-0201-00-00	FITNESS	MAT	1	9/3/2019	1Z1A1V710391708650
53884	9/2/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	9/3/2019	1Z1A1V710391708650
